start,end,cost
20001,16900,1
20001,16901,1
20001,16902,1
20001,16903,1
20001,16904,1
20001,16905,1
20001,16906,1
20001,16907,1
20001,16908,1
20001,16909,1
20001,16910,1
20001,16911,1
20001,16912,1
20001,16913,1
20001,16914,1
20001,16915,1
20001,16916,1
20001,16917,1
20001,16918,1
20001,16919,1
20001,16920,1
20001,16921,1
20001,16922,1
20001,16923,1
20001,16924,1
20001,16925,1
20001,16926,1
20001,16927,1
20001,16928,1
20001,16929,1
20001,16930,1
20001,16931,1
20001,16932,1
20001,16933,1
20001,16934,1
20001,16935,1
20001,16936,1
20001,16937,1
20001,16938,1
20001,16939,1
20001,16940,1
20001,16941,1
20001,16942,1
20001,16943,1
20001,16944,1
20001,16945,1
20001,16946,1
20001,16947,1
20001,16948,1
20001,16949,1
20001,16950,1
20001,16951,1
20001,16952,1
20001,16953,1
20001,16954,1
20001,16955,1
20001,16956,1
20001,16957,1
20001,16958,1
20001,16959,1
20001,16960,1
20001,16961,1
20001,16962,1
20001,16963,1
20001,16964,1
20001,16965,1
20001,16966,1
20001,16967,1
20001,16968,1
20001,16969,1
20001,16970,1
20001,16971,1
20001,16972,1
20001,16973,1
20001,16974,1
20001,16975,1
20001,16976,1
20001,16977,1
20001,16978,1
20001,16979,1
20001,16980,1
20001,16981,1
20001,16982,1
20001,16983,1
20001,16984,1
20001,16985,1
20001,16986,1
20001,16987,1
20001,16988,1
20001,16989,1
20001,16990,1
20001,16991,1
20001,16992,1
20001,16993,1
20001,16994,1
20001,16995,1
20001,16996,1
20001,16997,1
20001,16998,1
20001,16999,1
20001,17000,1
20001,17001,1
20001,17002,1
20001,17003,1
20001,17004,1
20001,17005,1
20001,17006,1
20001,17007,1
20001,17008,1
20001,17009,1
20001,17010,1
20001,17011,1
20001,17012,1
20001,17013,1
20001,17014,1
20001,17015,1
20001,17016,1
20001,17017,1
20001,17018,1
20001,17019,1
20001,17020,1
20001,17021,1
20001,17022,1
20001,17023,1
20001,17024,1
20001,17025,1
20001,17026,1
20001,17027,1
20001,17028,1
20001,17029,1
20001,17030,1
20001,17031,1
20001,17032,1
20001,17033,1
20001,17034,1
20001,17035,1
20001,17036,1
20001,17037,1
20001,17038,1
20001,17039,1
20001,17040,1
20001,17041,1
20001,17042,1
20001,17043,1
20001,17044,1
20001,17045,1
20001,17046,1
20001,17047,1
20001,17048,1
20001,17049,1
20001,17050,1
20001,17051,1
20001,17052,1
20001,17053,1
20001,17054,1
20001,17055,1
20001,17056,1
20001,17057,1
20001,17058,1
20001,17059,1
20001,17060,1
20001,17061,1
20001,17062,1
20001,17063,1
20001,17064,1
20001,17065,1
20001,17066,1
20001,17067,1
20001,17068,1
20001,17069,1
20001,17070,1
20001,17071,1
20001,17072,1
20001,17073,1
20001,17074,1
20001,17075,1
20001,17076,1
20001,17077,1
20001,17078,1
20001,17079,1
20001,17080,1
20001,17081,1
20001,17082,1
20001,17083,1
20001,17084,1
20001,17085,1
20001,17086,1
20001,17087,1
20001,17088,1
20001,17089,1
20001,17090,1
20001,17091,1
20001,17092,1
20001,17093,1
20001,17094,1
20001,17095,1
20001,17096,1
20001,17097,1
20001,17098,1
20001,17099,1
20001,17100,1
20001,17101,1
20001,17102,1
20001,17103,1
20001,17104,1
20001,17105,1
20001,17106,1
20001,17107,1
20001,17108,1
20001,17109,1
20001,17110,1
20001,17111,1
20001,17112,1
20001,17113,1
20001,17114,1
20001,17115,1
20001,17116,1
20001,17117,1
20001,17118,1
20001,17119,1
20001,17120,1
20001,17121,1
20001,17122,1
20001,17123,1
20001,17124,1
20001,17125,1
20001,17126,1
20001,17127,1
20001,17128,1
20001,17129,1
20001,17130,1
20001,17131,1
20001,17132,1
20001,17133,1
20001,17134,1
20001,17135,1
20001,17136,1
20001,17137,1
20001,17138,1
20001,17139,1
20001,17140,1
20001,17141,1
20001,17142,1
20001,17143,1
20001,17144,1
20001,17145,1
20001,17146,1
20001,17147,1
20001,17148,1
20001,17149,1
20001,17150,1
20001,17151,1
20001,17152,1
20001,17153,1
20001,17154,1
20001,17155,1
20001,17156,1
20001,17157,1
20001,17158,1
20001,17159,1
20001,17160,1
20001,17161,1
20001,17162,1
20001,17163,1
20001,17164,1
20001,17165,1
20001,17166,1
20001,17167,1
20001,17168,1
20001,17169,1
20001,17170,1
20001,17171,1
20001,17172,1
20001,17173,1
20001,17174,1
20001,17175,1
20001,17176,1
20001,17177,1
20001,17178,1
20001,17179,1
20001,17180,1
20001,17181,1
20001,17182,1
20001,17183,1
20001,17184,1
20001,17185,1
20001,17186,1
20001,17187,1
20001,17188,1
20001,17189,1
20001,17190,1
20001,17191,1
20001,17192,1
20001,17193,1
20001,17194,1
20001,17195,1
20001,17196,1
20001,17197,1
20001,17198,1
20001,17199,1
20001,17200,1
20001,17201,1
20001,17202,1
20001,17203,1
20001,17204,1
20001,17205,1
20001,17206,1
20001,17207,1
20001,17208,1
20001,17209,1
20001,17210,1
20001,17211,1
20001,17212,1
20001,17213,1
20001,17214,1
20001,17215,1
20001,17216,1
20001,17217,1
20001,17218,1
20001,17219,1
20001,17220,1
20001,17221,1
20001,17222,1
20001,17223,1
20001,17224,1
20001,17225,1
20001,17226,1
20001,17227,1
20001,17228,1
20001,17229,1
20001,17230,1
20001,17231,1
20001,17232,1
20001,17233,1
20001,17234,1
20001,17235,1
20001,17236,1
20001,17237,1
20001,17238,1
20001,17239,1
20001,17240,1
20001,17241,1
20001,17242,1
20001,17243,1
20001,17244,1
20001,17245,1
20001,17246,1
20001,17247,1
20001,17248,1
20001,17249,1
20001,17250,1
20001,17251,1
20001,17252,1
20001,17253,1
20001,17254,1
20001,17255,1
20001,17256,1
20001,17257,1
20001,17258,1
20001,17259,1
20001,17260,1
20001,17261,1
20001,17262,1
20001,17263,1
20001,17264,1
20001,17265,1
20001,17266,1
20001,17267,1
20001,17268,1
20001,17269,1
20001,17270,1
20001,17271,1
20001,17272,1
20001,17273,1
20001,17274,1
20001,17275,1
20001,17276,1
20001,17277,1
20001,17278,1
20001,17279,1
20001,17280,1
20001,17281,1
20001,17282,1
20001,17283,1
20001,17284,1
20001,17285,1
20001,17286,1
20001,17287,1
20001,17288,1
20001,17289,1
20001,17290,1
20001,17291,1
20001,17292,1
20001,17293,1
20001,17294,1
20001,17295,1
20001,17296,1
20001,17297,1
20001,17298,1
20001,17299,1
20001,17300,1
20001,17301,1
20001,17302,1
20001,17303,1
20001,17304,1
20001,17305,1
20001,17306,1
20001,17307,1
20001,17308,1
20001,17309,1
20001,17310,1
20001,17311,1
20001,17312,1
20001,17313,1
20001,17314,1
20001,17315,1
20001,17316,1
20001,17317,1
20001,17318,1
20001,17319,1
20001,17320,1
20001,17321,1
20001,17322,1
20001,17323,1
20001,17324,1
20001,17325,1
20001,17326,1
20001,17327,1
20001,17328,1
20001,17329,1
20001,17330,1
20001,17331,1
20001,17332,1
20001,17333,1
20001,17334,1
20001,17335,1
20001,17336,1
20001,17337,1
20001,17338,1
20001,17339,1
20001,17340,1
20001,17341,1
20001,17342,1
20001,17343,1
20001,17344,1
20001,17345,1
20001,17346,1
20001,17347,1
20001,17348,1
20001,17349,1
20001,17350,1
20001,17351,1
20001,17352,1
20001,17353,1
20001,17354,1
20001,17355,1
20001,17356,1
20001,17357,1
20001,17358,1
20001,17359,1
20001,17360,1
20001,17361,1
20001,17362,1
20001,17363,1
20001,17364,1
20001,17365,1
20001,17366,1
20001,17367,1
20001,17368,1
20001,17369,1
20001,17370,1
20001,17371,1
20001,17372,1
20001,17373,1
20001,17374,1
20001,17375,1
20001,17376,1
20001,17377,1
20001,17378,1
20001,17379,1
20001,17380,1
20001,17381,1
20001,17382,1
20001,17383,1
20001,17384,1
20001,17385,1
20001,17386,1
20001,17387,1
20001,17388,1
20001,17389,1
20001,17390,1
20001,17391,1
20001,17392,1
20001,17393,1
20001,17394,1
20001,17395,1
20001,17396,1
20001,17397,1
20001,17398,1
20001,17399,1
20001,17400,1
20001,17401,1
20001,17402,1
20001,17403,1
20001,17404,1
20001,17405,1
20001,17406,1
20001,17407,1
20001,17408,1
20001,17409,1
20001,17410,1
20001,17411,1
20001,17412,1
20001,17413,1
20001,17414,1
20001,17415,1
20001,17416,1
20001,17417,1
20001,17418,1
20001,17419,1
20001,17420,1
20001,17421,1
20001,17422,1
20001,17423,1
20001,17424,1
20001,17425,1
20001,17426,1
20001,17427,1
20001,17428,1
20001,17429,1
20001,17430,1
20001,17431,1
20001,17432,1
20001,17433,1
20001,17434,1
20001,17435,1
20001,17436,1
20001,17437,1
20001,17438,1
20001,17439,1
20001,17440,1
20001,17441,1
20001,17442,1
20001,17443,1
20001,17444,1
20001,17445,1
20001,17446,1
20001,17447,1
20001,17448,1
20001,17449,1
20001,17450,1
20001,17451,1
20001,17452,1
20001,17453,1
20001,17454,1
20001,17455,1
20001,17456,1
20001,17457,1
20001,17458,1
20001,17459,1
20001,17460,1
20001,17461,1
20001,17462,1
20001,17463,1
20001,17464,1
20001,17465,1
20001,17466,1
20001,17467,1
20001,17468,1
20001,17469,1
20001,17470,1
20001,17471,1
20001,17472,1
20001,17473,1
20001,17474,1
20001,17475,1
20001,17476,1
20001,17477,1
20001,17478,1
20001,17479,1
20001,17480,1
20001,17481,1
20001,17482,1
20001,17483,1
20001,17484,1
20001,17485,1
20001,17486,1
20001,17487,1
20001,17488,1
20001,17489,1
20001,17490,1
20001,17491,1
20001,17492,1
20001,17493,1
20001,17494,1
20001,17495,1
20001,17496,1
20001,17497,1
20001,17498,1
20001,17499,1
20001,17500,1
20001,17501,1
20001,17502,1
20001,17503,1
20001,17504,1
20001,17505,1
20001,17506,1
20001,17507,1
20001,17508,1
20001,17509,1
20001,17510,1
20001,17511,1
20001,17512,1
20001,17513,1
20001,17514,1
20001,17515,1
20001,17516,1
20001,17517,1
20001,17518,1
20001,17519,1
20001,17520,1
20001,17521,1
20001,17522,1
20001,17523,1
20001,17524,1
20001,17525,1
20001,17526,1
20001,17527,1
20001,17528,1
20001,17529,1
20001,17530,1
20001,17531,1
20001,17532,1
20001,17533,1
20001,17534,1
20001,17535,1
20001,17536,1
20001,17537,1
20001,17538,1
20001,17539,1
20001,17540,1
20001,17541,1
20001,17542,1
20001,17543,1
20001,17544,1
20001,17545,1
20001,17546,1
20001,17547,1
20001,17548,1
20001,17549,1
20001,17550,1
20001,17551,1
20001,17552,1
20001,17553,1
20001,17554,1
20001,17555,1
20001,17556,1
20001,17557,1
20001,17558,1
20001,17559,1
20001,17560,1
20001,17561,1
20001,17562,1
20001,17563,1
20001,17564,1
20001,17565,1
20001,17566,1
20001,17567,1
20001,17568,1
20001,17569,1
20001,17570,1
20001,17571,1
20001,17572,1
20001,17573,1
20001,17574,1
20001,17575,1
20001,17576,1
20001,17577,1
20001,17578,1
20001,17579,1
20001,17580,1
20001,17581,1
20001,17582,1
20001,17583,1
20001,17584,1
20001,17585,1
20001,17586,1
20001,17587,1
20001,17588,1
20001,17589,1
20001,17590,1
20001,17591,1
20001,17592,1
20001,17593,1
20001,17594,1
20001,17595,1
20001,17596,1
20001,17597,1
20001,17598,1
20001,17599,1
20001,17600,1
20001,17601,1
20001,17602,1
20001,17603,1
20001,17604,1
20001,17605,1
20001,17606,1
20001,17607,1
20001,17608,1
20001,17609,1
20001,17610,1
20001,17611,1
20001,17612,1
20001,17613,1
20001,17614,1
20001,17615,1
20001,17616,1
20001,17617,1
20001,17618,1
20001,17619,1
20001,17620,1
20001,17621,1
20001,17622,1
20001,17623,1
20001,17624,1
20001,17625,1
20001,17626,1
20001,17627,1
20001,17628,1
20001,17629,1
20001,17630,1
20001,17631,1
20001,17632,1
20001,17633,1
20001,17634,1
20001,17635,1
20001,17636,1
20001,17637,1
20001,17638,1
20001,17639,1
20001,17640,1
20001,17641,1
20001,17642,1
20001,17643,1
20001,17644,1
20001,17645,1
20001,17646,1
20001,17647,1
20001,17648,1
20001,17649,1
20001,17650,1
20001,17651,1
20001,17652,1
20001,17653,1
20001,17654,1
20001,17655,1
20001,17656,1
20001,17657,1
20001,17658,1
20001,17659,1
20001,17660,1
20001,17661,1
20001,17662,1
20001,17663,1
20001,17664,1
20001,17665,1
20001,17666,1
20001,17667,1
20001,17668,1
20001,17669,1
20001,17670,1
20001,17671,1
20001,17672,1
20001,17673,1
20001,17674,1
20001,17675,1
20001,17676,1
20001,17677,1
20001,17678,1
20001,17679,1
20001,17680,1
20001,17681,1
20001,17682,1
20001,17683,1
20001,17684,1
20001,17685,1
20001,17686,1
20001,17687,1
20001,17688,1
20001,17689,1
20001,17690,1
20001,17691,1
20001,17692,1
20001,17693,1
20001,17694,1
20001,17695,1
20001,17696,1
20001,17697,1
20001,17698,1
20001,17699,1
20001,17700,1
20001,17701,1
20001,17702,1
20001,17703,1
20001,17704,1
20001,17705,1
20001,17706,1
20001,17707,1
20001,17708,1
20001,17709,1
20001,17710,1
20001,17711,1
20001,17712,1
20001,17713,1
20001,17714,1
20001,17715,1
20001,17716,1
20001,17717,1
20001,17718,1
20001,17719,1
20001,17720,1
20001,17721,1
20001,17722,1
20001,17723,1
20001,17724,1
20001,17725,1
20001,17726,1
20001,17727,1
20001,17728,1
20001,17729,1
20001,17730,1
20001,17731,1
20001,17732,1
20001,17733,1
20001,17734,1
20001,17735,1
20001,17736,1
20001,17737,1
20001,17738,1
20001,17739,1
20001,17740,1
20001,17741,1
20001,17742,1
20001,17743,1
20001,17744,1
20001,17745,1
20001,17746,1
20001,17747,1
20001,17748,1
20001,17749,1
20001,17750,1
20001,17751,1
20001,17752,1
20001,17753,1
20001,17754,1
20001,17755,1
20001,17756,1
20001,17757,1
20001,17758,1
20001,17759,1
20001,17760,1
20001,17761,1
20001,17762,1
20001,17763,1
20001,17764,1
20001,17765,1
20001,17766,1
20001,17767,1
20001,17768,1
20001,17769,1
20001,17770,1
20001,17771,1
20001,17772,1
20001,17773,1
20001,17774,1
20001,17775,1
20001,17776,1
20001,17777,1
20001,17778,1
20001,17779,1
20001,17780,1
20001,17781,1
20001,17782,1
20001,17783,1
20001,17784,1
20001,17785,1
20001,17786,1
20001,17787,1
20001,17788,1
20001,17789,1
20001,17790,1
20001,17791,1
20001,17792,1
20001,17793,1
20001,17794,1
20001,17795,1
20001,17796,1
20001,17797,1
20001,17798,1
20001,17799,1
20001,17800,1
20001,17801,1
20001,17802,1
20001,17803,1
20001,17804,1
20001,17805,1
20001,17806,1
20001,17807,1
20001,17808,1
20001,17809,1
20001,17810,1
20001,17811,1
20001,17812,1
20001,17813,1
20001,17814,1
20001,17815,1
20001,17816,1
20001,17817,1
20001,17818,1
20001,17819,1
20001,17820,1
20001,17821,1
20001,17822,1
20001,17823,1
20001,17824,1
20001,17825,1
20001,17826,1
20001,17827,1
20001,17828,1
20001,17829,1
20001,17830,1
20001,17831,1
20001,17832,1
20001,17833,1
20001,17834,1
20001,17835,1
20001,17836,1
20001,17837,1
20001,17838,1
20001,17839,1
20001,17840,1
20001,17841,1
20001,17842,1
20001,17843,1
20001,17844,1
20001,17845,1
20001,17846,1
20001,17847,1
20001,17848,1
20001,17849,1
20001,17850,1
20001,17851,1
20001,17852,1
20001,17853,1
20001,17854,1
20001,17855,1
20001,17856,1
20001,17857,1
20001,17858,1
20001,17859,1
20001,17860,1
20001,17861,1
20001,17862,1
20001,17863,1
20001,17864,1
20001,17865,1
20001,17866,1
20001,17867,1
20001,17868,1
20001,17869,1
20001,17870,1
20001,17871,1
20001,17872,1
20001,17873,1
20001,17874,1
20001,17875,1
20001,17876,1
20001,17877,1
20001,17878,1
20001,17879,1
20001,17880,1
20001,17881,1
20001,17882,1
20001,17883,1
20001,17884,1
20001,17885,1
20001,17886,1
20001,17887,1
20001,17888,1
20001,17889,1
20001,17890,1
20001,17891,1
20001,17892,1
20001,17893,1
20001,17894,1
20001,17895,1
20001,17896,1
20001,17897,1
20001,17898,1
20001,17899,1
20001,17900,1
20001,17901,1
20001,17902,1
20001,17903,1
20001,17904,1
20001,17905,1
20001,17906,1
20001,17907,1
20001,17908,1
20001,17909,1
20001,17910,1
20001,17911,1
20001,17912,1
20001,17913,1
20001,17914,1
20001,17915,1
20001,17916,1
20001,17917,1
20001,17918,1
20001,17919,1
20001,17920,1
20001,17921,1
20001,17922,1
20001,17923,1
20001,17924,1
20001,17925,1
20001,17926,1
20001,17927,1
20001,17928,1
20001,17929,1
20001,17930,1
20001,17931,1
20001,17932,1
20001,17933,1
20001,17934,1
20001,17935,1
20001,17936,1
20001,17937,1
20001,17938,1
20001,17939,1
20001,17940,1
20001,17941,1
20001,17942,1
20001,17943,1
20001,17944,1
20001,17945,1
20001,17946,1
20001,17947,1
20001,17948,1
20001,17949,1
20001,17950,1
20001,17951,1
20001,17952,1
20001,17953,1
20001,17954,1
20001,17955,1
20001,17956,1
20001,17957,1
20001,17958,1
20001,17959,1
20001,17960,1
20001,17961,1
20001,17962,1
20001,17963,1
20001,17964,1
20001,17965,1
20001,17966,1
20001,17967,1
20001,17968,1
20001,17969,1
20001,17970,1
20001,17971,1
20001,17972,1
20001,17973,1
20001,17974,1
20001,17975,1
20001,17976,1
20001,17977,1
20001,17978,1
20001,17979,1
20001,17980,1
20001,17981,1
20001,17982,1
20001,17983,1
20001,17984,1
20001,17985,1
20001,17986,1
20001,17987,1
20001,17988,1
20001,17989,1
20001,17990,1
20001,17991,1
20001,17992,1
20001,17993,1
20001,17994,1
20001,17995,1
20001,17996,1
20001,17997,1
20001,17998,1
20001,17999,1
20001,18000,1
20001,18001,1
20001,18002,1
20001,18003,1
20001,18004,1
20001,18005,1
20001,18006,1
20001,18007,1
20001,18008,1
20001,18009,1
20001,18010,1
20001,18011,1
20001,18012,1
20001,18013,1
20001,18014,1
20001,18015,1
20001,18016,1
20001,18017,1
20001,18018,1
20001,18019,1
20001,18020,1
20001,18021,1
20001,18022,1
20001,18023,1
20001,18024,1
20001,18025,1
20001,18026,1
20001,18027,1
20001,18028,1
20001,18029,1
20001,18030,1
20001,18031,1
20001,18032,1
20001,18033,1
20001,18034,1
20001,18035,1
20001,18036,1
20001,18037,1
20001,18038,1
20001,18039,1
20001,18040,1
20001,18041,1
20001,18042,1
20001,18043,1
20001,18044,1
20001,18045,1
20001,18046,1
20001,18047,1
20001,18048,1
20001,18049,1
20001,18050,1
20001,18051,1
20001,18052,1
20001,18053,1
20001,18054,1
20001,18055,1
20001,18056,1
20001,18057,1
20001,18058,1
20001,18059,1
20001,18060,1
20001,18061,1
20001,18062,1
20001,18063,1
20001,18064,1
20001,18065,1
20001,18066,1
20001,18067,1
20001,18068,1
20001,18069,1
20001,18070,1
20001,18071,1
20001,18072,1
20001,18073,1
20001,18074,1
20001,18075,1
20001,18076,1
20001,18077,1
20001,18078,1
20001,18079,1
20001,18080,1
20001,18081,1
20001,18082,1
20001,18083,1
20001,18084,1
20001,18085,1
20001,18086,1
20001,18087,1
20001,18088,1
20001,18089,1
20001,18090,1
20001,18091,1
20001,18092,1
20001,18093,1
20001,18094,1
20001,18095,1
20001,18096,1
20001,18097,1
20001,18098,1
20001,18099,1
20001,18100,1
20001,18101,1
20001,18102,1
20001,18103,1
20001,18104,1
20001,18105,1
20001,18106,1
20001,18107,1
20001,18108,1
20001,18109,1
20001,18110,1
20001,18111,1
20001,18112,1
20001,18113,1
20001,18114,1
20001,18115,1
20001,18116,1
20001,18117,1
20001,18118,1
20001,18119,1
20001,18120,1
20001,18121,1
20001,18122,1
20001,18123,1
20001,18124,1
20001,18125,1
20001,18126,1
20001,18127,1
20001,18128,1
20001,18129,1
20001,18130,1
20001,18131,1
20001,18132,1
20001,18133,1
20001,18134,1
20001,18135,1
20001,18136,1
20001,18137,1
20001,18138,1
20001,18139,1
20001,18140,1
20001,18141,1
20001,18142,1
20001,18143,1
20001,18144,1
20001,18145,1
20001,18146,1
20001,18147,1
20001,18148,1
20001,18149,1
20001,18150,1
20001,18151,1
20001,18152,1
20001,18153,1
20001,18154,1
20001,18155,1
20001,18156,1
20001,18157,1
20001,18158,1
20001,18159,1
20001,18160,1
20001,18161,1
20001,18162,1
20001,18163,1
20001,18164,1
20001,18165,1
20001,18166,1
20001,18167,1
20001,18168,1
20001,18169,1
20001,18170,1
20001,18171,1
20001,18172,1
20001,18173,1
20001,18174,1
20001,18175,1
20001,18176,1
20001,18177,1
20001,18178,1
20001,18179,1
20001,18180,1
20001,18181,1
20001,18182,1
20001,18183,1
20001,18184,1
20001,18185,1
20001,18186,1
20001,18187,1
20001,18188,1
20001,18189,1
20001,18190,1
20001,18191,1
20001,18192,1
20001,18193,1
20001,18194,1
20001,18195,1
20001,18196,1
20001,18197,1
20001,18198,1
20001,18199,1
20001,18200,1
20001,18201,1
20001,18202,1
20001,18203,1
20001,18204,1
20001,18205,1
20001,18206,1
20001,18207,1
20001,18208,1
20001,18209,1
20001,18210,1
20001,18211,1
20001,18212,1
20001,18213,1
20001,18214,1
20001,18215,1
20001,18216,1
20001,18217,1
20001,18218,1
20001,18219,1
20001,18220,1
20001,18221,1
20001,18222,1
20001,18223,1
20001,18224,1
20001,18225,1
20001,18226,1
20001,18227,1
20001,18228,1
20001,18229,1
20001,18230,1
20001,18231,1
20001,18232,1
20001,18233,1
20001,18234,1
20001,18235,1
20001,18236,1
20001,18237,1
20001,18238,1
20001,18239,1
20001,18240,1
20001,18241,1
20001,18242,1
20001,18243,1
20001,18244,1
20001,18245,1
20001,18246,1
20001,18247,1
20001,18248,1
20001,18249,1
20001,18250,1
20001,18251,1
20001,18252,1
20001,18253,1
20001,18254,1
20001,18255,1
20001,18256,1
20001,18257,1
20001,18258,1
20001,18259,1
20001,18260,1
20001,18261,1
20001,18262,1
20001,18263,1
20001,18264,1
20001,18265,1
20001,18266,1
20001,18267,1
20001,18268,1
20001,18269,1
20001,18270,1
20001,18271,1
20001,18272,1
20001,18273,1
20001,18274,1
20001,18275,1
20001,18276,1
20001,18277,1
20001,18278,1
20001,18279,1
20001,18280,1
20001,18281,1
20001,18282,1
20001,18283,1
20001,18284,1
20001,18285,1
20001,18286,1
20001,18287,1
20001,18288,1
20001,18289,1
20001,18290,1
20001,18291,1
20001,18292,1
20001,18293,1
20001,18294,1
20001,18295,1
20001,18296,1
20001,18297,1
20001,18298,1
20001,18299,1
20001,18300,1
20001,18301,1
20001,18302,1
20001,18303,1
20001,18304,1
20001,18305,1
20001,18306,1
20001,18307,1
20001,18308,1
20001,18309,1
20001,18310,1
20001,18311,1
20001,18312,1
20001,18313,1
20001,18314,1
20001,18315,1
20001,18316,1
20001,18317,1
20001,18318,1
20001,18319,1
20001,18320,1
20001,18321,1
20001,18322,1
20001,18323,1
20001,18324,1
20001,18325,1
20001,18326,1
20001,18327,1
20001,18328,1
20001,18329,1
20001,18330,1
20001,18331,1
20001,18332,1
20001,18333,1
20001,18334,1
20001,18335,1
20001,18336,1
20001,18337,1
20001,18338,1
20001,18339,1
20001,18340,1
20001,18341,1
20001,18342,1
20001,18343,1
20001,18344,1
20001,18345,1
20001,18346,1
20001,18347,1
20001,18348,1
20001,18349,1
20001,18350,1
20001,18351,1
20001,18352,1
20001,18353,1
20001,18354,1
20001,18355,1
20001,18356,1
20001,18357,1
20001,18358,1
20001,18359,1
20001,18360,1
20001,18361,1
20001,18362,1
20001,18363,1
20001,18364,1
20001,18365,1
