From,Directorate,Department,year,Len
"Patrick Gaspard, Democrats.org",,,2012,4981
"Patrick Gaspard, Democrats.org",,,2012,5322
"Patrick Gaspard, Democrats.org",,,2012,5021
"Patrick Gaspard, Democrats.org",,,2012,4186
Patrick Peccatte,,,2006,2380
Paul.Eagle@amnesty.org.uk,,,2012,764
PBF Info,,,2012,2990
PBF Info,,,2012,1058
"Pearson, Gina",,,2011,3189
Pentaho,,,2012,6965
Pentaho,,,2012,6035
Pentaho,,,2012,7655
Pentaho,,,2012,5595
Pentaho,,,2012,6739
Pentaho,,,2012,7167
Pentaho,,,2012,6544
Pentaho,,,2012,5515
Pentaho Agile BI Tour,,,2011,12337
Pentaho Agile BI Tour,,,2011,12337
Pentaho Agile BI Tour,,,2011,12302
Pentaho Agile BI Tour,,,2011,12689
Pentaho Agile BI Tour,,,2011,12689
Pentaho Agile BI Tour,,,2011,12689
Pentaho Corporation,,,2011,13159
Pentaho Corporation,,,2011,13159
Pentaho Corporation,,,2011,13159
Pentaho Corporation,,,2011,11146
Pentaho Corporation,,,2011,13798
Pentaho Corporation,,,2011,12003
Pentaho Corporation,,,2011,12003
Pentaho Corporation,,,2011,12003
Pentaho Corporation,,,2011,12942
Pentaho Corporation,,,2011,11922
Pentaho Corporation,,,2011,11922
Pentaho Corporation,,,2011,11612
Pentaho Corporation,,,2011,10924
Pentaho Corporation,,,2011,13619
Pentaho Corporation,,,2011,13619
Pentaho Corporation,,,2011,13619
Pentaho Corporation Webcasts,,,2011,12893
Pentaho Corporation Webcasts,,,2011,12893
Pentaho Corporation Webcasts,,,2011,12893
Pentaho Training,,,2012,7362
Pentaho Training,,,2012,7362
Pentaho Webcasts,,,2011,11212
Pentaho Webcasts,,,2011,16891
Pervasive Big Data,,,2012,5177
Pervasive Big Data,,,2012,10279
Pervasive Big Data,,,2012,9305
Pervasive DataRush,,,2011,5832
Pervasive DataRush,,,2011,6218
Pervasive DataRush,,,2011,19834
Pervasive DataRush,,,2011,5123
Peteris Vegis,,,2008,304
Petra Graba?ov†,,,2010,2094
Petteri Baer,,,2008,5829
Petteri Baer,,,2008,8447
Petteri Baer,,,2008,369
Petteri Baer,,,2008,3619
Philippe Pavillet,,,2007,500
Philippe Pavillet,,,2007,1128
pienueNuatuse,,,2008,593
Piktochart,,,2011,1510
Piktochart,,,2011,2777
Piktochart,,,2012,3140
Planetanoo,,,2008,22917
Planetanoo,,,2008,10481
Planetanoo,,,2008,1566
Planetanoo,,,2008,1731
Planetanoo,,,2008,26701
Planetanoo,,,2008,9986
Planetanoo,,,2008,24863
Planetanoo,,,2008,11246
Planetanoo,,,2008,1266
Planetanoo,,,2008,24709
Planetanoo,,,2008,6715
Planetanoo,,,2008,12932
Planetanoo,,,2008,25978
Planetanoo,,,2008,12166
Planetanoo,,,2008,25682
Planetanoo,,,2008,9684
Planetanoo,,,2008,27698
Planetanoo,,,2008,10355
Planetanoo,,,2008,25835
Planetanoo,,,2008,10874
Planetanoo,,,2008,22639
Planetanoo,,,2008,9809
Planetanoo,,,2008,24606
Planetanoo,,,2008,9813
Planetanoo,,,2008,23734
PMI Customer Care EMEA,,,2007,1037
PMI Customer Care EMEA,,,2007,1276
PMI Customer Care EMEA,,,2007,1017
PMI Customer Care EMEA,,,2007,890
PopGom via PriceMinister,,,2010,4400
PopGom via PriceMinister,,,2010,3875
PopGom via PriceMinister ,,,2010,6669
Post@mx.educagri.fr,,,2012,123
Posterous,,,2008,1281
Postmaster@gw.czso.cz,,,2008,207
President Barack Obama,,,2010,2835
President Barack Obama,,,2010,2662
President Jimmy Carter,,,2006,4021
PriceFlash,,,2007,7962
PriceFlash,,,2007,9165
PriceFlash,,,2008,7292
PriceFlash Culturel,,,2008,6463
PriceFlash Culturel,,,2008,5698
PriceFlash Culturel,,,2008,6262
PriceFlash HighTech,,,2007,12315
PriceFlash HighTech,,,2008,8564
PriceFlash HighTech,,,2008,12338
PriceFlash High-Tech,,,2008,11009
PriceLetter Vendeur,,,2007,9905
PriceLetter Vendeur,,,2007,8195
Priceletter Vendeur,,,2007,6042
Priceletter Vendeur,,,2008,6962
PriceLetter Vendeur,,,2008,5554
PriceLetter Vendeur,,,2008,8049
PriceLetter Vendeur,,,2008,8916
PriceLetter Vendeur,,,2008,8668
PriceMinister,,,2007,2120
PriceMinister,,,2007,3021
PriceMinister,,,2008,23237
PriceMinister,,,2008,13349
PriceMinister,,,2008,2256
PriceMinister,,,2008,10383
PriceMinister,,,2010,2423
PriceMinister,,,2010,6590
PriceMinister,,,2010,5297
PriceMinister,,,2010,2588
PriceMinister,,,2010,7419
PriceMinister,,,2010,5823
PriceMinister,,,2010,2699
PriceMinister,,,2010,4592
PriceMinister,,,2010,16843
PriceMinister,,,2010,9077
PriceMinister,,,2010,8133
PriceMinister,,,2010,4012
PriceMinister,,,2010,16830
PriceMinister,,,2010,9491
PriceMinister,,,2010,6364
PriceMinister,,,2010,5654
PriceMinister,,,2010,11975
PriceMinister,,,2010,2529
PriceMinister,,,2010,9390
PriceMinister,,,2010,3928
PriceMinister,,,2010,12204
PriceMinister,,,2010,6686
PriceMinister,,,2010,6896
PriceMinister,,,2010,4662
PriceMinister,,,2010,10610
PriceMinister,,,2010,9384
PriceMinister,,,2010,11817
PriceMinister,,,2010,1
PriceMinister,,,2010,12059
PriceMinister,,,2010,6215
PriceMinister,,,2010,9599
PriceMinister,,,2010,9230
PriceMinister,,,2010,2236
PriceMinister,,,2010,3810
PriceMinister,,,2010,3809
PriceMinister,,,2010,3823
PriceMinister,,,2010,9675
PriceMinister,,,2010,11528
PriceMinister,,,2010,6577
PriceMinister,,,2010,8119
PriceMinister,,,2010,7531
PriceMinister,,,2010,5150
PriceMinister,,,2010,9543
PriceMinister,,,2010,13268
PriceMinister,,,2010,8301
PriceMinister,,,2010,5767
PriceMinister,,,2011,6382
PriceMinister,,,2011,4852
PriceMinister,,,2011,9971
PriceMinister,,,2011,10945
PriceMinister,,,2011,9521
PriceMinister,,,2011,5816
PriceMinister,,,2011,4980
PriceMinister,,,2011,4883
PriceMinister,,,2011,4901
PriceMinister,,,2011,6192
PriceMinister,,,2011,2256
PriceMinister,,,2011,9045
PriceMinister,,,2011,5729
PriceMinister,,,2011,15829
PriceMinister,,,2011,5545
PriceMinister,,,2011,7738
PriceMinister,,,2011,2256
PriceMinister,,,2011,2256
PriceMinister,,,2011,6738
PriceMinister,,,2011,6209
PriceMinister,,,2011,17395
PriceMinister,,,2011,8281
PriceMinister,,,2011,11147
PriceMinister,,,2011,4647
PriceMinister,,,2011,6564
PriceMinister,,,2011,5011
PriceMinister,,,2011,7582
PriceMinister,,,2011,4883
PriceMinister,,,2011,10227
PriceMinister,,,2011,14328
PriceMinister,,,2011,11033
PriceMinister,,,2011,7056
PriceMinister,,,2011,14613
PriceMinister,,,2011,6840
PriceMinister,,,2011,4890
PriceMinister,,,2011,8080
PriceMinister,,,2011,11575
PriceMinister,,,2011,6839
PriceMinister,,,2011,5103
PriceMinister,,,2011,4862
PriceMinister,,,2011,6892
PriceMinister,,,2011,4583
PriceMinister,,,2011,15091
PriceMinister,,,2011,15464
PriceMinister,,,2011,4646
PriceMinister,,,2011,9951
PriceMinister,,,2012,2625
PriceMinister,,,2012,7468
PriceMinister,,,2012,16337
PriceMinister,,,2012,12780
PriceMinister,,,2012,5234
PriceMinister,,,2012,15700
PriceMinister,,,2012,17000
PriceMinister,,,2012,13032
PriceMinister,,,2012,4371
PriceMinister,,,2012,5179
PriceMinister,,,2012,5934
PriceMinister,,,2012,11066
PriceMinister,,,2012,7124
PriceMinister,,,2012,7600
PriceMinister,,,2012,5140
PriceMinister Auto,,,2007,5825
PriceMinister Auto,,,2007,6022
PriceMinister Auto,,,2007,8007
PriceMinister Auto,,,2007,7330
PriceMinister Auto,,,2007,7442
PriceMinister Auto,,,2008,10222
PriceMinister Auto,,,2008,6253
PriceMinister Auto,,,2008,9004
PriceMinister Auto,,,2008,6348
PriceMinister Auto,,,2008,10019
PriceMinister Auto,,,2008,7626
PriceMinister Auto,,,2008,6560
PriceMinister Auto,,,2008,4941
PriceMinister Auto,,,2008,5297
PriceMinister Auto,,,2008,5860
PriceMinister Auto,,,2010,8394
PriceMinister Auto,,,2010,6319
PriceMinister Auto,,,2010,1
PriceMinister Auto,,,2010,7901
PriceMinister Auto,,,2010,14160
PriceMinister Auto,,,2010,10215
PriceMinister Auto,,,2010,8658
PriceMinister Auto,,,2010,5076
PriceMinister Auto,,,2010,10696
PriceMinister Auto,,,2010,6053
PriceMinister Auto,,,2011,7109
PriceMinister Auto,,,2011,6350
PriceMinister Auto,,,2011,7252
PriceMinister Auto,,,2011,6091
PriceMinister Auto,,,2011,9513
PriceMinister Auto,,,2011,6162
PriceMinister Auto,,,2011,8069
PriceMinister Auto,,,2011,12317
PriceMinister Auto,,,2011,5565
PriceMinister Auto,,,2011,6297
PriceMinister Auto,,,2011,5922
PriceMinister Auto,,,2011,7643
PriceMinister Auto,,,2011,6818
PriceMinister Auto,,,2011,7019
PriceMinister Auto,,,2012,7456
PriceMinister Auto,,,2012,7023
PriceMinister Auto,,,2012,6882
PriceMinister Auto,,,2012,7334
PriceMinister Auto,,,2012,7103
PriceMinister Auto,,,2012,7107
PriceMinister Auto,,,2012,7114
PriceMinister Blu-Ray,,,2011,14802
PriceMinister Culturel,,,2010,18978
PriceMinister Culturel,,,2010,13169
PriceMinister Culturel,,,2010,9860
PriceMinister Culturel,,,2010,6515
PriceMinister Culturel,,,2010,8841
PriceMinister Culturel,,,2010,10424
PriceMinister Culturel,,,2010,18146
PriceMinister Culturel,,,2010,19435
PriceMinister Culturel,,,2011,16916
PriceMinister Culturel,,,2011,18566
PriceMinister Culturel,,,2011,17292
PriceMinister Culturel,,,2011,17834
PriceMinister Culturel,,,2011,17944
PriceMinister Culturel,,,2011,16400
PriceMinister Culturel,,,2011,13034
PriceMinister Culturel,,,2011,13916
PriceMinister Culturel,,,2011,21037
PriceMinister Culturel,,,2011,21798
PriceMinister Culturel,,,2011,24178
PriceMinister Culturel,,,2011,21143
PriceMinister Culturel,,,2011,14377
PriceMinister Culturel,,,2012,12251
PriceMinister Culturel,,,2012,15768
PriceMinister Culturel,,,2012,14012
PriceMinister Culturel,,,2012,19398
PriceMinister Culturel,,,2012,18435
PriceMinister Culturel,,,2012,18649
PriceMinister Culturel,,,2012,18692
PriceMinister Culturel,,,2012,19709
PriceMinister Culturel,,,2012,15632
PriceMinister Culturel,,,2012,19315
PriceMinister Culturel,,,2012,15604
PriceMinister Culturel,,,2012,18495
PriceMinister Culturel,,,2012,16800
PriceMinister Culturel,,,2012,19611
PriceMinister Culturel,,,2012,16931
PriceMinister Culturel,,,2012,20135
PriceMinister Culturel,,,2012,19839
PriceMinister Culturel,,,2012,13525
PriceMinister Culturel,,,2012,14405
PriceMinister Culturel,,,2012,12316
PriceMinister Culturel,,,2012,10502
PriceMinister DVD,,,2010,16229
PriceMinister DVD,,,2010,14562
PriceMinister DVD,,,2011,16958
PriceMinister DVD,,,2011,14920
PriceMinister DVD,,,2011,18395
PriceMinister DVD,,,2011,15416
PriceMinister DVD,,,2011,15019
PriceMinister DVD,,,2011,15773
PriceMinister DVD,,,2011,21083
PriceMinister DVD & Blu-Ray,,,2010,13867
PriceMinister High Tech,,,2007,15948
PriceMinister High Tech,,,2007,19811
PriceMinister High Tech,,,2007,13031
PriceMinister High Tech,,,2008,16757
PriceMinister High Tech,,,2008,17087
PriceMinister High Tech,,,2010,11817
PriceMinister High Tech,,,2010,16410
PriceMinister High Tech,,,2010,16444
PriceMinister High Tech,,,2011,10063
PriceMinister High Tech,,,2011,9954
PriceMinister High Tech,,,2011,12394
PriceMinister High Tech,,,2011,11203
PriceMinister HighTech,,,2007,12568
PriceMinister HighTech,,,2007,16278
PriceMinister HighTech,,,2007,18998
PriceMinister HighTech,,,2007,19211
PriceMinister HighTech,,,2007,14455
PriceMinister HighTech,,,2007,22897
PriceMinister HighTech,,,2007,16558
PriceMinister HighTech,,,2007,12855
PriceMinister HighTech,,,2007,11596
PriceMinister HighTech,,,2008,13723
PriceMinister HighTech,,,2008,14244
PriceMinister HighTech,,,2008,11684
PriceMinister HighTech,,,2008,13968
PriceMinister HighTech,,,2008,18600
PriceMinister HighTech,,,2008,16307
PriceMinister HighTech,,,2008,13033
PriceMinister HighTech,,,2008,14950
PriceMinister HighTech,,,2008,15216
PriceMinister HighTech,,,2008,14950
PriceMinister HighTech,,,2008,15364
PriceMinister HighTech,,,2008,16197
PriceMinister HighTech,,,2008,19123
PriceMinister HighTech,,,2008,15181
PriceMinister HighTech,,,2008,16262
PriceMinister HighTech,,,2008,14400
PriceMinister HighTech,,,2008,14152
PriceMinister HighTech,,,2008,15772
PriceMinister HighTech,,,2008,16673
PriceMinister HighTech,,,2008,13104
PriceMinister HighTech,,,2010,13488
PriceMinister HighTech,,,2010,12716
PriceMinister HighTech,,,2010,11537
PriceMinister HighTech,,,2010,12045
PriceMinister HighTech,,,2010,12726
PriceMinister HighTech,,,2010,13774
PriceMinister HighTech,,,2010,13200
PriceMinister HighTech,,,2010,19995
PriceMinister HighTech,,,2010,14039
PriceMinister HighTech,,,2010,13557
PriceMinister HighTech,,,2010,17533
PriceMinister HighTech,,,2010,20195
PriceMinister HighTech,,,2010,15070
PriceMinister HighTech,,,2010,12281
PriceMinister HighTech,,,2010,11522
PriceMinister HighTech,,,2010,13927
PriceMinister HighTech,,,2010,13492
PriceMinister HighTech,,,2010,10551
PriceMinister HighTech,,,2010,11692
PriceMinister HighTech,,,2010,13103
PriceMinister HighTech,,,2010,10646
PriceMinister HighTech,,,2010,11497
PriceMinister HighTech,,,2010,8630
PriceMinister HighTech,,,2010,14158
PriceMinister HighTech,,,2010,11588
PriceMinister HighTech,,,2010,11145
PriceMinister HighTech,,,2010,10797
PriceMinister HighTech,,,2010,12335
PriceMinister HighTech,,,2010,13956
PriceMinister HighTech,,,2010,12538
PriceMinister HighTech,,,2010,10311
PriceMinister HighTech,,,2010,11162
PriceMinister HighTech,,,2010,12188
PriceMinister HighTech,,,2010,9486
PriceMinister HighTech,,,2010,12644
PriceMinister HighTech,,,2011,12489
PriceMinister HighTech,,,2011,11077
PriceMinister HighTech,,,2011,18840
PriceMinister HighTech,,,2011,11485
PriceMinister HighTech,,,2011,11143
PriceMinister HighTech,,,2011,8968
PriceMinister HighTech,,,2011,10799
PriceMinister HighTech,,,2011,14360
PriceMinister HighTech,,,2011,15070
PriceMinister HighTech,,,2011,12036
PriceMinister HighTech,,,2011,9423
PriceMinister HighTech,,,2011,8724
PriceMinister HighTech,,,2011,12585
PriceMinister HighTech,,,2011,15504
PriceMinister HighTech,,,2011,14080
PriceMinister HighTech,,,2011,11466
PriceMinister HighTech,,,2011,10730
PriceMinister HighTech,,,2011,17372
PriceMinister HighTech,,,2011,11394
PriceMinister HighTech,,,2011,12876
PriceMinister HighTech,,,2011,11940
PriceMinister HighTech,,,2011,10463
PriceMinister HighTech,,,2011,12106
PriceMinister HighTech,,,2011,12004
PriceMinister HighTech,,,2011,13707
PriceMinister HighTech,,,2011,20579
PriceMinister HighTech,,,2011,17032
PriceMinister HighTech,,,2011,15706
PriceMinister HighTech,,,2011,18000
PriceMinister HighTech,,,2011,17779
PriceMinister HighTech,,,2011,18028
PriceMinister HighTech,,,2011,16948
PriceMinister HighTech,,,2011,20873
PriceMinister HighTech,,,2012,15298
PriceMinister HighTech,,,2012,15819
PriceMinister HighTech,,,2012,15871
PriceMinister HighTech,,,2012,15614
PriceMinister HighTech,,,2012,19477
PriceMinister HighTech,,,2012,15503
PriceMinister HighTech,,,2012,16739
PriceMinister HighTech,,,2012,17335
PriceMinister HighTech,,,2012,18050
PriceMinister HighTech,,,2012,16226
PriceMinister HighTech,,,2012,18037
PriceMinister HighTech,,,2012,17339
PriceMinister HighTech,,,2012,19442
PriceMinister HighTech,,,2012,16855
PriceMinister HighTech,,,2012,17276
PriceMinister HighTech,,,2012,15955
PriceMinister HighTech,,,2012,14889
PriceMinister HighTech,,,2012,17900
PriceMinister HighTech,,,2012,17947
PriceMinister HighTech,,,2012,15320
PriceMinister HighTech,,,2012,13924
PriceMinister HighTech,,,2012,14118
PriceMinister Image & Son,,,2011,17489
PriceMinister Jeux Video,,,2010,17742
PriceMinister Jeux Video,,,2010,20314
PriceMinister Jeux Video,,,2011,11884
PriceMinister Jeux Video,,,2011,10524
PriceMinister Jeux Video,,,2011,12985
PriceMinister Jeux Video,,,2011,15825
PriceMinister Jeux Video,,,2011,15138
PriceMinister Jeux Video,,,2011,16905
PriceMinister Jeux VidÇo,,,2011,16182
PriceMinister Livres,,,2010,15103
PriceMinister Livres,,,2010,21397
PriceMinister Livres,,,2011,12656
PriceMinister Livres,,,2011,18463
PriceMinister Mobiles,,,2010,4108
PriceMinister Mobiles,,,2010,4577
PriceMinister Mobiles,,,2010,6308
PriceMinister Mobiles,,,2010,7394
PriceMinister Mobiles,,,2011,6265
PriceMinister Mobiles,,,2011,3944
PriceMinister Mobiles,,,2011,5083
PriceMinister Mobiles,,,2011,4913
PriceMinister Mobiles,,,2011,3412
PriceMinister Mobiles,,,2011,3085
PriceMinister Mobiles,,,2012,3740
PriceMinister Musique,,,2010,20646
PriceMinister Musique,,,2011,12188
PriceMinister Musique,,,2011,13795
PriceMinister Photo,,,2010,2553
PriceMinister Photo,,,2010,2960
PriceMinister Photo,,,2010,3096
PriceMinister Photo,,,2010,3863
PriceMinister Photo,,,2010,3103
PriceMinister Photo,,,2011,3520
PriceMinister Photo,,,2011,7959
PriceMinister Photo,,,2011,9295
PriceMinister Photo,,,2011,4745
PriceMinister Photo,,,2011,5795
PriceMinister Series TV,,,2011,14002
PriceMinister Ski,,,2011,4965
PriceMinister Ski,,,2011,5269
PriceMinister SuperBonsPlans,,,2012,9559
PriceMinister SuperPoints,,,2011,5771
PriceMinister SuperPoints,,,2011,5808
PriceMinister SuperPoints,,,2011,5800
PriceMinister SuperPoints,,,2011,6953
PriceMinister SuperPoints,,,2011,8493
PriceMinister SuperPoints,,,2011,8801
PriceMinister SuperPoints,,,2012,5125
PriceMinister Vente,,,2010,1
PriceMinister Vente,,,2010,4705
PriceMinister Vente,,,2010,4821
PriceMinister Vente,,,2010,5718
PriceMinister Vente,,,2010,4640
PriceMinister Vente,,,2011,4908
PriceMinister Vente,,,2011,5867
PriceMinister Vente,,,2011,5624
PriceMinister Vente,,,2011,4928
PriceMinister Vente,,,2011,7522
PriceMinister Vente,,,2011,7436
PriceMinister Vente,,,2011,7041
PriceMinister Vente,,,2011,8154
PriceMinister Vente,,,2012,7152
PriceMinister Vente,,,2012,6131
PriceMinister Vente,,,2012,6537
PriceMinister Vente,,,2012,8650
PriceMinister Voyages,,,2007,18641
prisca david,,,2011,1242
Prix des IngÇnieurs de l'annÇe 2012 ,,,2012,3861
Prix des IngÇnieurs de l'AnnÇe 2012 ,,,2012,3620
Prix des IngÇnieurs de l'AnnÇe 2012 ,,,2012,3766
progress@mail.oecd.org,,,2011,5113
progress@mail.oecd.org,,,2011,5474
progress@mail.oecd.org,,,2011,1163
progress@mail.oecd.org,,,2011,5783
progress@mail.oecd.org,,,2011,6568
progress@mail.oecd.org,,,2011,6151
progress@mail.oecd.org,,,2011,9044
progress@mail.oecd.org,,,2011,13646
progress@mail.oecd.org,,,2012,1849
progress@mail.oecd.org,,,2012,10370
progress@mail.oecd.org,,,2012,1210
progress@mail.oecd.org,,,2012,1659
progress@mail.oecd.org,,,2012,1754
progress@mail.oecd.org,,,2012,2912
progress@mail.oecd.org,,,2012,1826
PROTEKTEL Newsletter,,,2012,1029
PTV GROUP,,,2012,6948
Publishers Interface Contact,,,2004,156
Publishers Interface Contact,,,2004,405
Publishers Interface Contact,,,2004,1066
Publishers Interface Contact,,,2004,1406
Publishers Interface Contact,,,2004,1543
Publishers Interface Contact,,,2004,2110
Publishers Interface Contact,,,2006,469
Publishers Interface Contact,,,2006,1120
Publishers Interface Contact,,,2006,881
Publishers Interface Contact,,,2006,1218
Publishers Interface Contact,,,2006,1210
Publishers Interface Contact,,,2006,2011
Publishers Interface Contact,,,2006,532
Publishers Interface Contact,,,2006,2693
Publishers Interface Contact,,,2006,405
Publishers Interface Contact,,,2006,701
Publishers Interface Contact,,,2006,3654
Publishers Interface Contact,,,2006,488
Publishers Interface Contact,,,2006,1149
Publishers Interface Contact,,,2006,485
Publishers Interface Contact,,,2007,473
Publishers Interface Contact,,,2007,1242
Publishers Interface Contact,,,2007,1992
Publishers Interface Contact,,,2007,1396
Publishers Interface Contact,,,2007,412
Publishers Interface Contact,,,2007,2237
Publishers Interface Contact,,,2007,1548
Publishers Interface Contact,,,2007,588
Publishers Interface Contact,,,2007,654
Publishers Interface Contact,,,2007,483
Publishers Interface Contact,,,2008,663
Publishers Interface Contact,,,2008,1663
Publishers Interface Contact,,,2008,2346
Publishers Interface Contact,,,2008,3203
Publishers Interface Contact,,,2008,1351
Publishers Interface Contact,,,2008,2125
Publishers Interface Contact,,,2008,2681
Publishers Interface Contact,,,2008,963
Publishers Interface Contact,,,2010,524
Publishers Interface Contact,,,2010,479
Publishers Interface Contact,,,2010,554
QUINTARD Alexandre,,,2011,1129
Ray Newmark <ray.newmark@pervasive.com>,,,2011,2425
rb@affor.fr,,,2006,288
recruitment@mail.oecd.org,,,2011,2108
remy lombard,,,2012,628
Reno Madignier,,,2008,352
"Rep. John Lewis, Democrats.org",,,2010,1840
Revolution Analytics,,,2011,5459
Revolution Analytics,,,2011,27584
Revolution Analytics,,,2011,11332
Revolution Analytics,,,2011,4938
Revolution Analytics,,,2011,23726
Revolution Analytics,,,2011,6294
Revolution Analytics,,,2011,6294
Revolution Analytics,,,2011,25185
Revolution Analytics,,,2011,20444
Revolution Analytics,,,2011,5516
Revolution Analytics,,,2011,20731
Revolution Analytics,,,2011,26724
Revolution Analytics,,,2011,25203
Revolution Analytics,,,2011,4831
Revolution Analytics,,,2011,8959
Revolution Analytics,,,2011,9306
Revolution Analytics,,,2011,9279
Revolution Analytics,,,2011,33388
Revolution Analytics,,,2011,9979
Revolution Analytics,,,2011,14647
Revolution Analytics,,,2011,8622
Revolution Analytics,,,2011,12715
Revolution Analytics,,,2011,12240
Revolution Analytics,,,2011,12502
Revolution Analytics,,,2011,29045
Revolution Analytics,,,2011,11819
Revolution Analytics,,,2011,13143
Revolution Analytics,,,2011,26572
Revolution Analytics,,,2011,16019
Revolution Analytics,,,2011,23597
Revolution Analytics,,,2011,15267
Revolution Analytics,,,2011,14586
Revolution Analytics,,,2012,15709
Revolution Analytics,,,2012,27436
Revolution Analytics,,,2012,15562
Revolution Analytics,,,2012,15399
Revolution Analytics,,,2012,16880
Revolution Analytics,,,2012,37134
Revolution Analytics,,,2012,16260
Revolution Analytics,,,2012,14127
Revolution Analytics,,,2012,15094
Revolution Analytics,,,2012,35807
Revolution Analytics,,,2012,14313
Revolution Analytics,,,2012,14313
Revolution Analytics,,,2012,19067
Revolution Analytics,,,2012,18992
Revolution Analytics,,,2012,36703
Revolution Analytics,,,2012,19037
Revolution Analytics,,,2012,21206
Revolution Analytics,,,2012,31895
Revolution Analytics,,,2012,9688
Revolution Analytics,,,2012,20752
Revolution Analytics,,,2012,20017
Revolution Analytics,,,2012,11139
Revolution Analytics,,,2012,30159
Revolution Analytics,,,2012,20625
Revolution Analytics,,,2012,20642
Revolution Analytics,,,2012,5810
Revolution Analytics,,,2012,22353
Revolution Analytics,,,2012,26955
Revolution Analytics,,,2012,12719
Revolution Analytics,,,2012,12368
Revolution Analytics,,,2012,12667
Revolution Analytics,,,2012,26246
Rhys Jenkins,,,2010,313
Rhys Jenkins,,,2010,68
Rhys Jenkins,,,2010,1459
Rhys Jenkins,,,2010,64
Rhys Jenkins,,,2010,541
Rhys Jenkins,,,2011,27
Rich Guth,,,2011,3435
Rich Guth,,,2011,3955
Richard Guth,,,2012,2693
Richard Smith,,,2011,602
Rick Felske,,,2011,1082
Rikhardur.Egilsson@oecd.org,,,2008,439
"Robert Gibbs, Democrats.org",,,2011,3834
Robert Kosara,,,2010,3377
Robert Van Apeldoorn,,,2010,11248
Rockstar Games,,,2006,2579
Rockstar Games,,,2006,2230
Rockstar Propaganda,,,2007,3832
Rockstar Propaganda,,,2007,1460
Rockstar Propaganda,,,2007,1459
